followers_count,following_count,tweet_count,listed_count
4363025,296,1014051,29063
15803986,6821,318047,104338
644031,2033,63032,2681
4363026,296,1014051,29063
25558758,11,24081,18001
111407,1952,59658,1657
627999,6242,57881,6715
8618636,590,335164,55916
1073696,88729,305212,4635
935543,17,121463,8187
351477,39,149427,3913
3931204,7055,432210,35567
19705,1701,25827,355
8929526,67763,230380,70163
34149328,48,8196,39065
1221830,1637,109923,11149
177818,811,86204,635
75194,3966,83625,686
1073654,88728,305212,4635
6673059,142,6919,15364
739319,852,17271,2269
97146,1248,109364,672
397932,3115,19751,3311
4014,3213,14233,153
14851,1299,3187,0
716542,5517,50850,7262
80789,3725,68063,1559
682649,671,20151,1239
5838147,10,18634,20168
30742,508,54153,110
549711,459,97862,4001
2898348,47,4150,7307
325220,7076,38683,690
167231,10772,13665,548
6312537,2925,307339,21112
12966,2473,12561,335
121474,1269,145693,923
55060,333,5379,937
2654918,10994,469963,20717
52898218,878,471214,215272
275156,1401,45129,2421
274394,279,30861,3240
2355095,5046,41385,13750
25558626,11,24081,18004
4148816,170,645055,1928
149534,3,8020,625
2742786,1290,238495,9879
146542,68099,97304,472
455563,1487,94226,3992
1318658,791,81128,9475
12699,13153,9423,6
175679,118993,443362,185
2263419,1973,65970,982
285817,7409,427252,348
2930783,1618,49390,11701
237795,42937,203173,1178
4379168,338,211821,21972
2742786,1290,238495,9879
968913,65112,332571,3191
2773744,241102,372889,18504
5906331,928,377092,20037
34166,23722,12742,474
105283,2251,68082,1039
1999239,3256,51351,21548
1136772,13793,65651,7021
101491,14470,55681,2154
8618620,590,335164,55920
4363034,296,1014056,29065
2114157,60,18903,8192
5869581,329,4315,12029
154205,340,121595,1248
369121,5660,13169,2622
17471581,488,384697,65502
451327,9878,19976,4601
2930784,1618,49390,11701
1999239,3256,51351,21548
1270070,7911,41911,9200
17717683,2,10638,2818
472154,612,32063,2635
267977,341,5412,2887
92885,2215,51933,572
895,607,48120,5
730572,29305,203837,5444
17060053,14,936595,14162
42246,4677,16870,793
1562809,1424,19481,7267
21611194,262,466501,71668
531942,8942,67019,1125
7765554,23,522237,30011
58047109,1104,373149,154328
13610359,3445,295174,21558
2286379,4502,39044,6450
2930815,1618,49390,11704
36455308,18,345721,131151
1981997,368,667011,8573
52637,278,1088,736
9040674,625,73075,8861
1318658,791,81128,9475
36455308,18,345721,131151
1419335,4768,207032,11914
4183914,431,50817,13859
22776,17344,184715,455
1243626,997,20050,7578
82325,256,7348,113
27235,236,5084,249
4237,1571,16957,61
2870,2292,5338,19
1207527,111272,210926,15033
247316,56423,66720,1331
205888,7401,16956,922
756853,12528,31029,1072
1318658,791,81128,9475
8618620,590,335164,55920
272778,1628,102225,3918
4363043,296,1014056,29064
2087497,8643,57984,13747
1540027,949,12460,5165
968914,65112,332571,3191
5838180,10,18634,20168
19157391,1714,426726,106506
294686,977,49580,1879
104076,4026,83817,515
4648820,162,12325,834
4632695,1628,361454,43595
230464,3928,292052,4956
1540082,949,12460,5166
8618620,590,335164,55920
4183845,431,50817,13853
24270,94,62056,551
2742761,1290,238495,9880
7075585,515,9617,19891
771184,8939,76594,2054
1229819,522,28000,8177
65115,314,51476,99
11337,2250,34013,201
2119520,2036,13786,8995
141131,90527,156122,205
21884,2773,21129,527
199073,598,59944,4146
3529642,1816,1066512,6325
18987,503,10523,238
230465,3928,292052,4956
8329327,1062,974087,8215
160455,1084,16294,1149
15143,14701,101908,7
323276,626,374610,2545
2930809,1618,49390,11701
10217616,1556,18151,23717
15803978,6821,318049,104337
58799,4850,38831,1524
58047289,1104,373149,154328
22483789,100,5904,34857
276883,880,39770,3839
1374648,1728,48081,9307
4406362,459,5720,10302
1010,1452,62214,4
4699784,790,278934,30207
225357,33658,36457,739
52082,955,49415,847
670324,23719,94721,1143
401868,925,20127,1362
7765612,23,522239,30008
175680,118993,443370,185
773950,120444,121895,3296
986609,7500,47040,8145
880983,7527,362304,7222
2930809,1618,49390,11701
21611357,262,466503,71668
561819,600,340424,8964
644026,2033,63032,2681
11477218,719,153404,19888
369120,5660,13169,2622
94703,113,60089,793
1494873,667,84472,2466
48146,3288,36517,1143
78622552,2431,32741,28626
2742793,1290,238496,9879
54117,40290,871536,198
19647,1862,58706,419
191052,218,9128,138
1948258,1699,100460,8218
36455470,18,345721,131152
461456,1494,52242,4754
89145,7231,75250,2318
389103,50393,64361,5655
17471619,488,384698,65502
162869,27918,257138,807
1073695,88729,305212,4635
1131199,391,46881,524
771195,8939,76594,2055
926662,3140,82064,2372
1562772,1424,19481,7264
62318,27766,112826,591
5906343,928,377094,20037
489453,33468,58193,1170
186609,5504,18163,1851
10623170,4623,19572,51621
1588322,110,158854,9292
737885,1462,103490,6411
8329262,1062,974088,8215
15803978,6821,318049,104337
12120,1988,25137,417
770036,245,332999,3012
3409865,24097,22774,14487
2288,1427,5104,46
413971,2221,77270,922
23166,1029,73474,520
4632712,1628,361454,43597
472160,612,32063,2635
369283,4331,533282,5871
15042,2542,616848,252
1073653,88728,305212,4635
3409885,24097,22774,14488
1073695,88729,305212,4635
1073653,88728,305212,4635
1374229,1026,382174,22885
1981988,368,667014,8573
89145,7231,75250,2318
16545,2443,56014,245
1691945,5716,269051,18724
1073654,88728,305212,4635
117504,44587,37390,229
1374229,1026,382174,22885
7216,7593,46849,7
1233,205,33171,54
20364,1784,27174,203
195861,4901,39331,1185
10217652,1556,18151,23712
4699780,790,278934,30206
25558694,11,24081,18001
377039,811,262350,7781
359028,5562,105223,5265
2742767,1290,238496,9880
3343974,10478,257225,25477
718526,1689,99327,5409
4363056,296,1014061,29065
295922,618,38920,1558
60560,2046,10684,558
5869593,329,4315,12029
1482525,249,28011,3400
935557,17,121463,8186
61753,2293,35481,1265
189739,771,178863,1107
451195,1549,51726,1006
237326,6374,124510,1335
329877,1803,228920,854
319360,2602,315034,3251
1811725,9072,32884,6080
1318665,791,81128,9475
7765594,23,522240,30011
25558693,11,24081,18001
74238,3855,23219,714
314,366,2182,0
116036,618,694,898
480925,2056,16072,1838
4214443,675,147827,2909
78621701,2431,32741,28625
131260,5299,359096,2939
195856,4901,39331,1185
25558630,11,24081,18004
58047321,1104,373149,154328
2155717,4343,67108,12555
1759027,195449,51364,5230
4379181,338,211821,21972
9674188,542,106902,84110
882464,586,54677,3967
1500722,347,317253,5515
17471625,488,384698,65502
853479,8138,10663,2501
537941,1322,68228,6448
11163806,1491,16862,7667
4873,644,28347,118
755271,437,39774,4088
4632722,1628,361454,43602
2930829,1618,49390,11701
26178,1602,8233,62
3409869,24097,22774,14487
5030,240,4896,6
730577,29306,203838,5441
293600,1324,10859,1217
759122,1461,437167,3168
425524,587,7757,472
2742800,1290,238496,9880
56508,2336,88567,2141
32307,73,1964,64
377529,10365,59493,1100
13899585,93,491506,48745
1009542,488,37741,921
11811101,7,88581,67830
54175,8719,59407,1459
439404,1669,19586,3600
2550603,4459,35132,8533
212947,754,163577,3500
2363039,1,5801,4761
2229415,0,11184,13150
99727,4428,14134,469
336923,2791,31667,3958
628001,6242,57881,6715
58047548,1104,373150,154321
15213,13635,113487,53
686091,1003,5193,3797
8134596,1638,45126,17670
180326,1920,70532,3204
880987,7527,362305,7222
6915474,0,557159,6099
246706,2885,33459,1157
9511545,3551,60008,52524
1010305,1597,27918,4311
761977,2952,25172,6314
27239,236,5084,249
2654993,10994,469971,20717
187205,3467,40492,5472
37174,990,104322,764
12179,2050,28684,185
4379203,338,211821,21969
268011,885,268449,1315
1139610,418,253469,12113
111406,1952,59658,1657
986598,7500,47040,8144
49967,992,3031,342
721708,10814,64148,8458
730577,29306,203838,5441
3409869,24097,22774,14487
41205,36059,16015,88
3822238,543,15828,14122
15674,13,628,53
1781458,943,128784,7783
549721,459,97865,4001
300661,5210,30616,730
961492,2001,87206,11810
2430921,1490,159502,21261
13359941,74,222212,8365
52898274,878,471228,215273
2117496,7371,194701,12680
349444,3789,78797,5316
154940,67326,100952,360
176565,4906,103978,1281
2026906,1183,352187,13286
4379205,338,211821,21969
139215,110625,52303,76
90631,1250,6499,200
236625,9047,34206,2297
19157374,1714,426727,106507
87078,4725,45058,1726
36455818,18,345721,131143
6312477,2925,307348,21112
7765625,23,522255,30011
708756,1662,21720,2286
1318687,791,81128,9474
15804014,6821,318049,104337
1419354,4768,207033,11914
13730763,369,273577,48164
347155,792,6375,924
211863,2581,137145,6045
6208,1678,15722,26
1563640,82,143494,5648
64076,3756,79697,572
4665813,854,496216,38225
6982,1753,13323,133
665493,4063,134980,874
4183920,431,50817,13853
25558689,11,24081,18001
4363075,296,1014067,29064
36455678,18,345721,131153
717516,3692,24589,4759
51619,3696,48628,863
155795,2334,7219,2332
4274,4001,147412,45
58047719,1104,373150,154321
319038,462,79916,2528
125393,853,131642,4018
1073664,88728,305212,4635
4738969,911,374490,37011
4363082,296,1014070,29065
77327,121,36047,1595
721709,10815,64148,8459
53398,5031,42853,2485
4699812,790,278934,30206
1077235,250,27191,6213
9052589,398,137236,64341
644066,2033,63032,2681
1073664,88728,305212,4635
360006,2428,95203,1437
1274835,1551,240138,9158
2742763,1290,238497,9880
6892,1453,18369,170
266863,4810,55848,2316
8618680,590,335166,55918
600871,4201,283160,3780
7404643,430,13028,24636
78621828,2431,32741,28625
1482473,249,28011,3402
1073698,88729,305212,4635
796275,1573,69015,3159
15804039,6821,318051,104339
27987,668,3129,121
25149440,1216,852793,133978
549726,459,97865,4001
3541122,567,305108,37378
110085,71752,308649,162
8929530,67763,230381,70165
1841489,348,4855,4385
339195,12631,51288,5777
4632728,1628,361454,43595
147006,4137,78505,877
21611649,262,466505,71668
2930857,1618,49390,11705
15566897,1471,20631,23987
4713741,716,399689,5172
22427,609,17152,272
548399,10316,243247,1783
506468,1365,400192,1933
22775,17346,184715,455
237795,42937,203173,1178
141886,280,5996,2084
19672234,731,16523,26798
222740,3068,26409,3239
3141078,33,6890,7232
361344,4356,89454,9286
69834,6,3903,457
19021666,520,392423,105827
52171,67,8412,590
737900,1462,103491,6410
1073698,88729,305212,4635
2550620,4459,35132,8533
1010358,1597,27918,4312
1104006,2588,21669,3775
7765682,23,522257,30009
19157395,1714,426728,106507
34253,992,102448,344
8201,8462,4019,7
64110,55964,37293,55
236979,1189,276427,2568
310995,6147,43616,3922
7765487,240,304653,55972
23584,7457,23476,595
2463901,3079,16156,7077
38314,740,19842,362
869858,4309,207921,784
2930837,1618,49390,11702
392757,6057,13733,2727
162887,27916,257140,807
7765658,23,522257,30012
58047734,1104,373150,154321
4699813,790,278934,30206
32401,3016,28998,617
13182,5075,19332,478
11739,9853,99074,171
4407017,697,238919,6670
75777,2033,3790,606
427532,1515,59300,2228
2721968,2228,448506,13634
10623161,4623,19572,51623
399353,894,12815,2030
14086,4168,79697,793
178900,7537,232653,5210
13730782,369,273578,48162
6245609,669,774644,8844
4183969,431,50817,13853
111406,1952,59658,1657
42655,1346,3423,1693
2431874,616,30298,8171
19021648,520,392431,105826
1023732,966,134252,11254
426930,1040,33770,2984
34149666,48,8196,39065
3249333,3514,23994,9212
1691923,5716,269054,18725
880991,7527,362306,7222
386508,2529,43064,2179
4363085,296,1014070,29065
473291,850,344490,2699
111406,1952,59658,1657
1691923,5716,269054,18725
30312,4772,39978,916
2930838,1618,49390,11702
880965,7527,362306,7220
25266398,226,32739,7198
2452709,2440,21039,562
230466,3928,292053,4956
52898603,878,471230,215268
2431863,616,30298,8173
642104,1725,68214,7138
13332,3676,34894,472
20574877,279,6152,4554
822470,1211,5592,5149
19157396,1714,426728,106507
3931268,7056,432217,35569
58047886,1104,373151,154321
43833,5225,92567,522
4363102,296,1014074,29065
425071,4862,51556,2978
4363102,296,1014074,29065
4344840,328,178074,13052
52898526,878,471231,215270
203998,790,22463,807
4007184,191,35738,11687
771174,8938,76597,2056
2795671,814,55779,12033
77403,2908,28721,720
83144,6522,52799,352
162449,1194,320264,1482
8135010,1638,45126,17677
6509,3910,4330,5
58047839,1104,373151,154329
210325,608,59373,4205
101101,556,47907,586
265608,198,8808,265
2574905,775,375616,8397
1825338,3678,296711,14267
259949,8145,50122,3287
167228,10772,13665,548
1282719,586,37877,7312
2788756,964,18841,8328
817673,782,373928,11142
8033243,2288,49030,15072
14767,366,15950,37
25558679,11,24081,18001
820177,1589,291980,3806
1008726,1605,37499,5492
34149822,48,8196,39065
11358846,5583,600071,82370
4204,3055,59153,10
52898534,878,471232,215270
19356,2599,46754,224
329877,587,52853,644
917810,45102,123004,2902
8329343,1062,974106,8215
34150680,48,8196,39067
2742765,1290,238497,9880
176268,298,4610,352
43864,4725,6952,408
202483,1595,60127,3809
226499,43562,31651,78
1646001,375,616310,2908
8618700,590,335166,55918
52468,3221,59838,732
223781,2718,235647,3082
79548,5772,28628,1229
513464,29949,226798,2237
34253,992,102448,344
807024,780,164228,3634
60468,18148,178331,359
3055473,94868,105214,31888
567131,126,201186,2676
44454,7680,20003,35
20574896,279,6152,4554
657239,1593,69122,10044
4914681,3,56656,21717
599927,604,307931,8190
35550,2917,15043,394
86229,86345,24261,40
52898535,878,471232,215270
339197,12631,51288,5777
75849,23084,244985,992
2550677,4459,35132,8537
7765695,23,522258,30012
2697704,224,56121,1464
185754,685,239780,399
78633,16514,86419,668
13906,2937,34250,418
11271,5632,27961,280
1781492,943,128792,7782
1009551,488,37742,921
2761966,3782,8031,7870
124967,340,20889,620
3622847,410,899464,4708
3623811,6823,76012,33778
1646001,375,616310,2908
14694,318,6405,64
347237,669,39199,2260
1562804,1424,19481,7266
4699809,790,278934,30207
41873,3824,39333,451
662039,856,419859,4021
2500020,4437,113893,10650
52898538,878,471232,215270
811582,6276,29649,8548
4632739,1628,361454,43596
455565,1487,94228,3992
5277,5003,40782,12
151903,182,246128,1985
64056,59158,114500,114
4632739,1628,361454,43596
92888,2215,51933,572
75984,1964,12367,474
13899622,93,491506,48744
3141120,33,6890,7232
4184081,431,50817,13859
410631,914,14682,1361
89145,7231,75251,2318
4699830,790,278934,30206
1798261,3002,12956,9249
15981,16084,24674,26
95002,4492,6479,816
1221841,1637,109923,11149
236623,9047,34206,2297
101642,4141,50227,2266
3264123,867,12034,1612
47368,3954,23276,423
7404669,430,13028,24636
711405,5506,21437,4932
139155,1501,17027,83
49996438,3,37972,146698
78622647,2431,32741,28625
1965551,1534,17308,5338
570,860,27681,6
52898669,878,471232,215267
4363123,296,1014080,29065
181513,627,9023,2291
28063,28519,331753,27
2431861,616,30298,8173
4629202,98,22539,36447
16841,1518,3989,141
441437,789,8858,2997
1636494,764,9592,4544
36589,3286,14199,1008
347238,669,39200,2260
1965551,1534,17308,5338
2789,3020,6387,14
22583,3299,9810,251
238970,1777,53226,1517
79408,449,5969,503
210641,556,48145,1100
4632754,1628,361454,43602
200030,2828,30485,1582
451325,9878,19976,4601
968954,65125,332586,3192
2838791,6,28001,10282
20930,23013,89622,21
74326,146,257,1320
34149997,48,8196,39065
124625,2506,28532,1449
63043257,121,77774,193040
19157429,1714,426729,106506
427808,19590,212181,499
2119528,2036,13786,8993
708677,1070,46694,7867
88429,93,10989,867
20338,6044,27138,34
25149532,1216,852800,133974
63927,4138,67213,1041
151915,182,246128,1985
266087,2976,43817,1906
4061623,1035,7224,8380
20960,1493,21164,267
151969,472,208472,4334
228165,1936,86466,1261
452438,401,773,1898
7765705,23,522260,30010
1052134,41755,4101,8506
4081,833,10580,135
104012,6098,78905,1232
377335,419,145229,1860
347060,3,15361,4200
1073707,88729,305212,4635
25304,23058,96790,16
121890,17572,62592,548
9507,515,108505,69
4363110,296,1014080,29064
737900,1462,103491,6412
121915,146,295,132
2930882,1618,49390,11703
58047773,1104,373151,154329
297426,56377,110935,5497
2120809,1178,94373,7763
35007,34298,120654,22
52898669,878,471234,215269
58048049,1104,373151,154318
2742771,1290,238498,9880
5207719,3104,58153,7100
746569,53,43016,10196
968991,65125,332586,3193
2762039,3782,8031,7871
15566885,1471,20631,23990
77311,1349,20014,427
4363110,296,1014081,29064
19157412,1714,426729,106502
737900,1462,103491,6412
22427,609,17152,272
1073674,88728,305212,4635
309843,4171,250763,2748
51109,3831,60299,1412
7765705,23,522260,30010
4363126,296,1014081,29065
1073674,88728,305212,4635
2363309,1,5801,4761
8799,3714,19117,303
593018,3273,33193,6576
199061,598,59945,4146
229997,163319,26879,1531
740834,5542,46440,9246
1289017,1000,111641,1286
8929523,67765,230382,70164
186657,650,6583,451
457170,1072,4826,2787
15924424,7,1369,11120
28529,1452,20966,419
4379232,338,211821,21968
768162,252,12860,6422
694280,138,1558,1843
9099940,1857,338080,50525
140621,6773,11887,1171
1097036,311,205527,4037
4632755,1628,361454,43597
60545,2451,108405,485
57096,4075,32419,423
157706,2021,24536,1414
10623190,4623,19573,51623
5906374,928,377097,20036
365954,1528,400269,3715
89953,377,40940,551
3869,790,41527,16
596604,5307,30063,2920
17500,1690,16131,315
98387,6510,205371,935
85561,1687,54495,2871
218188,14042,226889,1667
96601,3035,29745,900
7404683,430,13028,24639
63043326,121,77774,193044
1603149,6709,64252,15312
2550666,4459,35132,8534
118349,15,51661,2361
35331,14150,301892,50
3692674,405,1261812,26127
274394,279,30861,3241
78622003,2431,32741,28624
8929563,67766,230382,70162
417553,2282,150936,2203
974560,2499,93747,1021
8135140,1638,45127,17675
43155,2582,133743,1678
6891,1453,18369,170
845760,29116,93820,3819
58047906,1104,373152,154330
5083907,2191,522093,3226
381442,5485,9680,1836
52898808,878,471235,215270
1077238,250,27191,6212
1348595,19753,33226,9291
318283,3771,165376,6425
119723,722,58684,1174
30312,4772,39978,917
524130,360,11118,3584
1073675,88728,305212,4635
64637,1421,4306,1736
3163186,971,14595,17869
467749,6793,40503,3197
1073675,88728,305212,4635
4363123,296,1014085,29064
389089,50393,64361,5653
1318702,791,81128,9472
34280,1564,7994,409
22411,11734,75896,29
3408827,816,392282,2920
250494,1050,354397,5149
2930903,1618,49390,11703
58047910,1104,373152,154330
227714,4038,259251,2059
9099994,1857,338080,50526
1104042,2588,21669,3775
544219,2192,200157,2723
2363443,2,5801,4762
397933,3115,19751,3309
187151,911,179057,1347
223368,7695,20078,806
52898820,878,471235,215270
215896,5287,82846,408
867133,482,24619,2562
39711,460,10797,213
3358297,1047,89781,21322
9960,10675,47335,6
229995,163316,26879,1530
5906340,928,377097,20036
1282737,586,37878,7312
26106,1173,19434,773
735703,5609,62990,4568
869874,4310,207922,784
11217459,1752,69288,35060
167226,10772,13665,548
133501,4921,4201,2059
52898839,878,471235,215268
28564,1976,71370,918
24003,24437,54592,36
425233,1263,22055,2413
548159,1108,23084,7963
52898824,878,471235,215270
152508,2997,50881,776
218278,4169,25609,1624
2140113,109,4871,8378
94818,733,11746,2230
81630,1394,29882,1828
169068,2044,42408,266
2742771,1290,238498,9880
2035242,611,157608,20255
10469880,1060,745955,69115
180324,1920,70532,3204
4379234,338,211821,21968
755288,437,39778,4089
5838435,10,18634,20176
17060061,14,936597,14162
537946,1322,68228,6449
1482643,249,28011,3400
9300,9556,13115,13
662043,856,419859,4022
512494,171,1860,1351
1212220,423,77938,5468
136570,998,114549,1422
986589,7500,47043,8145
5083920,2191,522093,3226
41707,1437,15515,453
300700,5179,30616,729
34381,32029,220739,57
492823,2110,149363,6345
143674,21642,85402,186
3760026,1227,308444,35057
4363139,296,1014086,29066
6245633,669,774655,8845
880989,7527,362306,7221
140073,708,106701,427
204674,1358,39708,1199
191604,1629,83458,199
251915,6464,370353,824
70662,36480,107855,87
182227,1114,79705,2462
1318682,791,81128,9474
1895495,1750,35770,6475
4489899,20900,96040,9642
441426,789,8858,2996
3760656,1,122620,4972
4363138,296,1014089,29064
6915469,0,557164,6099
30691,1603,19820,210
4665882,854,496220,38226
968988,65125,332587,3190
769879,759,6341,2208
2431855,616,30298,8173
3395850,2729,464483,21492
3055482,94869,105214,31886
127698,3838,63052,1956
9100004,1857,338081,50526
7765750,23,522263,30007
628004,6242,57881,6715
709163,11787,107949,4814
638682,4619,168371,748
2742772,1290,238499,9880
2795671,814,55779,12033
1274044,1275,33650,10121
215109,5434,42282,3112
440409,3534,20425,5080
2655068,10995,469981,20718
2275915,5769,88502,7437
8618750,590,335168,55918
539184,1438,29388,5086
105048,170,21523,584
7765729,23,522263,30011
1482661,249,28011,3400
544221,2192,200157,2723
10623197,4623,19573,51623
1452524,1076,17579,12209
3141195,33,6890,7232
2334665,582,645990,2989
13899736,93,491506,48749
352092,194,5668,718
87288,2697,7257,1010
90988,29200,228381,513
25558677,11,24081,18003
4363139,296,1014089,29064
5878464,59,14486,11668
294685,977,49581,1879
3141196,33,6890,7232
58048128,1104,373152,154320
1729511,1539,32560,5271
13426,12,712242,574
968992,65125,332587,3190
881000,7527,362306,7222
25558677,11,24081,18003
1073686,88728,305212,4635
9099959,1857,338081,50525
16747,1600,4617,65
89656,8830,63487,1912
10576065,20,95904,17606
508012,2553,48576,2419
1070464,3794,35206,7095
818861,1395,118048,4320
36014,2333,82416,744
1588424,110,158858,9292
137357,1845,29504,720
391756,1208,194448,4483
58048066,1104,373152,154327
245693,15932,23689,1614
627282,378,10015,4022
34150315,48,8196,39065
21612048,262,466512,71667
121962,7902,164445,1098
881000,7527,362306,7222
268019,885,268453,1315
13899742,93,491506,48749
25434,494,63313,108
4635,4682,10564,11
50991,42069,16385,41
391412,2377,30812,3320
4363138,296,1014089,29064
968992,65125,332587,3190
8135404,1638,45127,17679
1243623,997,20050,7579
152685,8617,71032,1335
1071393,1579,16340,5955
300706,5179,30616,729
737911,1462,103491,6413
58048070,1104,373152,154327
2155728,4343,67108,12554
2431866,616,30298,8171
2114303,60,18905,8190
1883625,535,212992,5351
406218,1087,168839,2184
588767,110,92815,1029
4699861,790,278934,30207
3623814,6823,76012,33778
2026949,1183,352195,13286
390087,2578,69681,3348
134320,12262,67861,1693
233,225,14312,0
204617,3936,66466,2124
8999,4035,6353,180
441453,789,8858,2997
167228,10773,13666,548
577858,2268,110492,2916
387516,1875,128487,613
818898,1395,118048,4321
2721993,2228,448509,13633
485549,2110,171370,4759
2795672,814,55779,12033
2355138,5046,41386,13750
10437,1959,71019,322
3141198,33,6890,7232
5878462,59,14486,11662
36456303,18,345721,131156
34151180,48,8196,39067
665488,2969,4901,133
52898944,878,471235,215270
741286,200,11473,316
61148,129,1548,359
867190,482,24620,2562
88607,3384,24255,1791
711416,5506,21437,4931
1231953,1421,31603,8910
268125,6042,182176,4856
9511677,3551,60008,52524
103274,7284,11159,2341
3529681,1816,1066539,6326
4184142,431,50818,13853
818898,1395,118048,4321
5140815,5393,36682,15292
4632764,1628,361456,43599
4363107,296,1014092,29066
207749,41,66122,4664
335148,989,116280,1389
1588454,110,158859,9296
162,110,596,1
1318683,791,81128,9476
2838932,6,28001,10284
1282760,586,37878,7312
7023,7371,95837,10
237338,6375,124510,1335
509693,1615,7581,3628
20571,20846,70185,5
4061642,1035,7224,8384
107179,330,36049,362
456725,2466,97492,10058
128825,2121,189037,1328
3760010,1227,308444,35053
81708,887,27884,589
25558679,11,24081,18003
10616,1027,2261,141
1385096,533,10896,658
577856,2266,110492,2914
4363107,296,1014092,29066
4632764,1628,361456,43599
58254,1127,17682,208
2568,4998,8683,14
86334,26384,8434,543
187438,17,8049,1173
636791,945,952104,1612
336065,2461,145346,8713
28062,1260,14901,228
5084057,2191,522093,3226
410636,914,14682,1361
58048267,1104,373153,154320
107116,1971,22354,2171
730552,29306,203842,5441
599934,604,307933,8190
5838444,10,18634,20168
229700,19451,87184,1064
459395,2188,24192,1547
492823,2110,149363,6345
309989,2554,14214,4117
488312,5999,22508,1908
1178969,488,256514,6314
7316,7939,72151,1
708520,992,25519,4270
5084024,2191,522093,3226
2286352,4502,39044,6451
2026957,1183,352200,13286
333867,2133,5532,796
461485,1494,52242,4756
10623202,4623,19573,51625
2550725,4459,35132,8538
388866,130,256602,3108
175686,118989,443411,185
3017,315,130380,64
51812,4789,72968,442
88889,4992,53573,566
431500,1022,180131,2486
940001,250967,21229,2592
1537732,814,79631,1703
1198285,463,114689,18115
2795678,814,55779,12034
52899065,878,471236,215270
633131,1781,9375,11447
2707106,1460,7530,23056
20651301,298,109058,25749
17471678,488,384703,65498
10217594,1556,18151,23717
137300,782,9308,3345
626917,993,112454,8349
1274821,1551,240141,9158
2550687,4459,35132,8534
42244,4677,16870,794
58048280,1104,373153,154321
2365,358,78556,21
283352,1241,105560,3111
190222,6714,112647,1180
309989,2554,14214,4117
209447,701,20964,758
882448,133,328741,2528
12233717,1789,19836,50468
25558573,11,24081,18006
2742775,1290,238499,9880
339197,1097,15061,2073
37353,15414,127695,130
25149275,1216,852813,133979
10469840,1060,745959,69115
2919,1214,159162,10
142343,998,86591,663
304257,3959,69421,2649
19021769,520,392425,105825
7044,1797,9206,8
2742775,1290,238499,9880
27716,20357,81542,45
2795678,814,55779,12034
353210,978,90009,4093
8250,8774,60680,4
58048287,1104,373153,154321
3409928,24097,22774,14488
425724,2997,47383,1257
56492,7912,23463,283
1178969,488,256514,6314
425724,2997,47383,1257
9267,312,3138,137
2471,2076,13404,0
462898,109518,176164,3277
4363112,296,1014092,29066
110306,20840,82663,783
250063,2506,20011,1596
961492,2001,87208,11812
601116,49249,27792,3042
1953953,826,28094,7359
5129,5283,43592,4
17471700,488,384704,65498
578772,2005,14521,3251
644296,2721,40018,6030
193365,2525,8552,2370
549761,460,97866,4001
2325251,608,296927,26547
19306,1257,1928,1075
935566,17,121465,8188
3141263,33,6890,7234
2471254,115,19182,2977
455616,3571,103720,4042
201177,408,204687,2004
59473,2018,27768,416
2742777,1290,238500,9880
16595,2527,16635,667
228532,171,6472,1119
34150006,48,8196,39063
111408,1953,59658,1657
1932175,132525,15117,8247
70137,593,5163,1220
14359,3637,10336,32
1318707,791,81128,9475
567,546,51250,1
168286,1469,155534,2440
5906371,928,377099,20035
1231961,1421,31603,8910
127624,13340,128733,443
85490,5950,36126,1228
1144916,10373,50640,3953
34151429,48,8196,39068
940002,250967,21229,2592
2169433,377,224317,6965
8618662,590,335169,55916
9594286,1078,28768,35874
58048400,1104,373153,154321
715917,1950,48918,1911
94818,733,11746,2230
9099996,1857,338082,50525
359053,5563,105225,5266
8329327,1062,974155,8214
1759139,195449,51364,5232
25149322,1216,852817,133979
4363177,296,1014095,29064
881019,7527,362306,7222
339204,12631,51288,5778
58048402,1104,373153,154321
5878470,59,14487,11668
2742778,1290,238500,9880
1104057,2588,21669,3775
97559,1575,59313,1428
31919,2842,16717,822
11217935,1752,69288,35065
2574937,775,375621,8396
917822,45102,123005,2902
8815,6635,300898,53
174850,542,18594,2275
2431863,616,30298,8171
24939,1909,108904,809
5838528,10,18634,20175
451201,1549,51726,1006
1419375,4768,207036,11914
771213,8938,76592,2056
670176,1057,118261,6742
31140,1362,104026,36
8929567,67765,230383,70162
10469854,1060,745959,69115
968994,65120,332587,3192
9356,1786,11482,183
4914666,3,56657,21717
480841,2095,102442,684
19157398,1714,426731,106501
3409921,24097,22774,14487
935565,17,121465,8188
5838477,10,18634,20168
33207,1788,12665,888
1948312,1699,100461,8218
125811,1064,21185,1711
6355687,440,169466,35606
3692673,405,1261818,26127
60468,11044,25629,772
8239253,1391,796351,66377
3399871,104,35043,1206
7765811,23,522265,30007
4665901,854,496221,38227
4665901,854,496221,38227
453120,31183,126776,1413
2932845,281,689494,2428
2860,948,14120,40
24938,1909,108904,809
1641347,500,17869,6041
4214849,675,147827,2909
19157397,1714,426731,106501
25316,143,40600,368
159972,1129,101961,1886
3409922,24097,22774,14487
39528,1071,85492,1490
10159525,334,544017,21930
9594288,1078,28768,35874
465887,2270,103166,1732
2762261,3782,8031,7872
421068,2378,39333,1431
52899198,878,471238,215271
137628,3030,33799,3256
52899199,878,471238,215271
19833384,1065,371551,125427
1282778,586,37878,7310
451188,1549,51726,1006
26829,113,2576,132
266873,4811,55848,2316
