neg,neu,pos,compound
0.15,0.85,0.0,-0.7841
0.105,0.731,0.164,0.2484
0.106,0.849,0.045,-0.4434
0.091,0.909,0.0,-0.4019
0.0,0.718,0.282,0.4847
0.0,0.939,0.061,0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.038,0.734,0.228,0.9036
0.156,0.844,0.0,-0.34
0.051,0.912,0.038,-0.128
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.146,0.742,0.112,-0.3612
0.041,0.887,0.071,0.34
0.061,0.939,0.0,-0.0258
0.058,0.757,0.185,0.69
0.0,1.0,0.0,0.0
0.226,0.774,0.0,-0.8934
0.11,0.807,0.083,-0.0516
0.267,0.733,0.0,-0.9081
0.228,0.72,0.052,-0.796
0.0,1.0,0.0,0.0
0.045,0.73,0.225,0.7501
0.041,0.789,0.171,0.6652
0.058,0.905,0.037,-0.2244
0.045,0.907,0.047,0.0217
0.072,0.773,0.155,0.1531
0.101,0.745,0.154,0.2462
0.05,0.803,0.148,0.6842
0.084,0.712,0.203,0.5423
0.22,0.705,0.075,-0.5423
0.054,0.88,0.065,0.128
0.177,0.823,0.0,-0.6249
0.109,0.6,0.291,0.8468
0.19,0.81,0.0,-0.7783
0.0,0.813,0.187,0.6486
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.88,0.12,0.6239
0.0,1.0,0.0,0.0
0.13,0.87,0.0,-0.2732
0.188,0.743,0.069,-0.8271
0.358,0.642,0.0,-0.7717
0.123,0.694,0.183,0.4019
0.211,0.711,0.079,-0.6124
0.0,1.0,0.0,0.0
0.183,0.759,0.058,-0.5859
0.269,0.475,0.256,-0.34
0.056,0.812,0.132,0.5562
0.172,0.743,0.085,-0.5106
0.082,0.824,0.094,0.0772
0.0,1.0,0.0,0.0
0.394,0.606,0.0,-0.3818
0.0,0.878,0.122,0.5574
0.044,0.898,0.058,0.1754
0.0,0.806,0.194,0.8001
0.358,0.483,0.159,-0.872
0.0,1.0,0.0,0.0
0.139,0.861,0.0,-0.4939
0.144,0.856,0.0,-0.7351
0.063,0.876,0.061,-0.0258
0.0,0.729,0.271,0.7712
0.0,0.865,0.135,0.5574
0.0,0.838,0.162,0.7351
0.0,0.727,0.273,0.836
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.761,0.239,0.8625
0.0,1.0,0.0,0.0
0.247,0.753,0.0,-0.5574
0.142,0.807,0.051,-0.5423
0.0,0.72,0.28,0.9081
0.0,1.0,0.0,0.0
0.126,0.64,0.234,0.6262
0.295,0.633,0.072,-0.8999
0.08,0.843,0.077,0.2169
0.126,0.874,0.0,-0.0772
0.0,0.878,0.122,0.5574
0.383,0.617,0.0,-0.8805
0.164,0.836,0.0,-0.7269
0.22,0.78,0.0,-0.8481
0.123,0.877,0.0,-0.4215
0.072,0.928,0.0,-0.4404
0.154,0.71,0.136,-0.2263
0.115,0.82,0.066,-0.5719
0.06,0.756,0.184,0.659
0.0,1.0,0.0,0.0
0.178,0.822,0.0,-0.3818
0.165,0.784,0.051,-0.769
0.0,0.957,0.043,0.2222
0.321,0.679,0.0,-0.7964
0.13,0.87,0.0,-0.7506
0.087,0.812,0.101,0.128
0.0,1.0,0.0,0.0
0.077,0.772,0.151,0.5994
0.0,0.783,0.217,0.5574
0.0,0.76,0.24,0.8834
0.0,1.0,0.0,0.0
0.088,0.912,0.0,-0.6326
0.162,0.838,0.0,-0.4767
0.0,0.968,0.032,0.0772
0.0,1.0,0.0,0.0
0.0,0.934,0.066,0.4019
0.167,0.833,0.0,-0.6808
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.078,0.878,0.044,-0.34
0.062,0.938,0.0,-0.2732
0.286,0.714,0.0,-0.5267
0.193,0.76,0.047,-0.8176
0.0,0.806,0.194,0.7351
0.0,1.0,0.0,0.0
0.0,0.909,0.091,0.6249
0.095,0.85,0.055,-0.2023
0.054,0.946,0.0,-0.3182
0.126,0.874,0.0,-0.4404
0.064,0.936,0.0,-0.1779
0.121,0.879,0.0,-0.296
0.0,0.913,0.087,0.296
0.069,0.878,0.053,-0.1531
0.0,1.0,0.0,0.0
0.259,0.7,0.041,-0.9042
0.267,0.733,0.0,-0.6249
0.106,0.833,0.061,-0.25
0.0,0.929,0.071,0.4404
0.139,0.749,0.112,-0.128
0.037,0.911,0.052,0.1531
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.4939
0.0,0.859,0.141,0.4215
0.263,0.737,0.0,-0.836
0.105,0.741,0.154,0.3612
0.063,0.937,0.0,-0.3182
0.104,0.896,0.0,-0.5106
0.0,0.883,0.117,0.5994
0.199,0.723,0.078,-0.4588
0.126,0.678,0.196,0.4581
0.183,0.817,0.0,-0.7579
0.275,0.682,0.043,-0.8801
0.066,0.872,0.062,-0.0359
0.08,0.802,0.118,0.1779
0.0,0.783,0.217,0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.109,0.891,0.0,-0.5267
0.045,0.901,0.054,0.1027
0.0,0.829,0.171,0.8168
0.0,1.0,0.0,0.0
0.0,0.83,0.17,0.5719
0.055,0.945,0.0,-0.4019
0.094,0.833,0.073,-0.2023
0.106,0.779,0.115,0.1172
0.0,0.947,0.053,0.2023
0.122,0.849,0.028,-0.6858
0.363,0.637,0.0,-0.6917
0.32,0.68,0.0,-0.9274
0.0,1.0,0.0,0.0
0.0,0.77,0.23,0.8201
0.0,0.956,0.044,0.2646
0.0,0.727,0.273,0.7845
0.0,1.0,0.0,0.0
0.09,0.815,0.096,-0.2023
0.256,0.689,0.055,-0.8807
0.0,0.816,0.184,0.5574
0.225,0.724,0.051,-0.7579
0.084,0.874,0.042,-0.3182
0.057,0.875,0.068,0.1027
0.0,0.825,0.175,0.5267
0.039,0.837,0.124,0.5563
0.0,0.846,0.154,0.4767
0.204,0.796,0.0,-0.6249
0.154,0.792,0.054,-0.5267
0.204,0.796,0.0,-0.8885
0.0,1.0,0.0,0.0
0.17,0.806,0.024,-0.7815
0.234,0.71,0.056,-0.8591
0.088,0.912,0.0,-0.5046
0.085,0.877,0.038,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.048,0.885,0.068,-0.0387
0.0,1.0,0.0,0.0
0.116,0.783,0.101,0.128
0.113,0.887,0.0,-0.1027
0.064,0.803,0.133,0.5422
0.0,0.831,0.169,0.6697
0.076,0.822,0.102,-0.031
0.0,0.942,0.058,0.0772
0.0,0.824,0.176,0.5994
0.07,0.93,0.0,-0.3612
0.146,0.854,0.0,-0.6486
0.065,0.868,0.066,0.0094
0.061,0.939,0.0,-0.296
0.127,0.804,0.07,-0.4003
0.156,0.844,0.0,-0.2584
0.426,0.328,0.246,-0.2732
0.0,0.748,0.252,0.1779
0.0,1.0,0.0,0.0
0.0,0.766,0.234,0.7506
0.06,0.852,0.088,0.25
0.156,0.844,0.0,-0.7574
0.0,1.0,0.0,0.0
0.0,0.822,0.178,0.7622
0.0,0.898,0.102,0.6124
0.0,0.947,0.053,0.0772
0.0,0.824,0.176,0.4939
0.167,0.833,0.0,-0.296
0.076,0.814,0.11,-0.1007
0.0,0.766,0.234,0.7003
0.085,0.808,0.108,0.1531
0.162,0.838,0.0,-0.8204
0.134,0.791,0.074,-0.3612
0.0,1.0,0.0,0.0
0.142,0.76,0.098,-0.3261
0.072,0.779,0.15,0.3612
0.0,0.9,0.1,0.6249
0.0,1.0,0.0,0.0
0.0,0.802,0.198,0.8788
0.0,0.925,0.075,0.0129
0.043,0.957,0.0,-0.3182
0.039,0.961,0.0,-0.2023
0.0,0.938,0.062,0.34
0.077,0.923,0.0,-0.6249
0.0,0.773,0.227,0.802
0.0,1.0,0.0,0.0
0.167,0.776,0.057,-0.7684
0.0,1.0,0.0,0.0
0.127,0.873,0.0,-0.5849
0.115,0.755,0.129,0.2023
0.293,0.661,0.046,-0.9268
0.0,0.867,0.133,0.8015
0.029,0.883,0.088,0.4404
0.193,0.686,0.121,-0.5423
0.05,0.876,0.074,0.2382
0.174,0.59,0.236,0.5994
0.0,0.804,0.196,0.5574
0.171,0.829,0.0,-0.5719
0.0,0.834,0.166,0.7896
0.078,0.877,0.045,-0.4168
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.115,0.823,0.062,-0.3182
0.061,0.76,0.178,0.8488
0.0,0.938,0.062,0.4019
0.29,0.517,0.194,-0.6369
0.111,0.889,0.0,-0.25
0.0,0.855,0.145,0.4404
0.072,0.772,0.156,0.501
0.0,0.948,0.052,0.0516
0.358,0.642,0.0,-0.5994
0.0,0.912,0.088,0.34
0.237,0.763,0.0,-0.8521
0.102,0.898,0.0,-0.5106
0.096,0.827,0.078,-0.4404
0.0,1.0,0.0,0.0
0.0,0.734,0.266,0.4404
0.223,0.777,0.0,-0.8625
0.0,1.0,0.0,0.0
0.081,0.81,0.109,0.3169
0.141,0.859,0.0,-0.7351
0.077,0.847,0.075,-0.0258
0.111,0.835,0.054,-0.4019
0.0,1.0,0.0,0.0
0.0,0.796,0.204,0.3182
0.0,0.923,0.077,0.3818
0.21,0.707,0.083,-0.6124
0.068,0.855,0.078,0.0731
0.261,0.588,0.151,-0.3182
0.0,1.0,0.0,0.0
0.297,0.703,0.0,-0.9477
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.086,0.703,0.211,0.4939
0.133,0.781,0.086,-0.2901
0.065,0.842,0.092,0.0754
0.082,0.809,0.109,0.3182
0.122,0.789,0.09,-0.128
0.028,0.805,0.167,0.7205
0.403,0.597,0.0,-0.6597
0.122,0.878,0.0,-0.5994
0.0,1.0,0.0,0.0
0.106,0.826,0.068,-0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.889,0.111,0.5423
0.0,0.904,0.096,0.3034
0.0,1.0,0.0,0.0
0.133,0.867,0.0,-0.3182
0.381,0.55,0.069,-0.8595
0.0,0.87,0.13,0.6467
0.11,0.89,0.0,-0.5719
0.0,1.0,0.0,0.0
0.067,0.765,0.168,0.3182
0.078,0.858,0.065,0.2363
0.086,0.857,0.057,-0.1779
0.116,0.717,0.167,0.1263
0.041,0.921,0.039,-0.0258
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.206,0.701,0.093,-0.7184
0.057,0.851,0.093,0.34
0.0,0.568,0.432,0.9666
0.0,0.875,0.125,0.7713
0.132,0.868,0.0,-0.6249
0.226,0.725,0.049,-0.8677
0.082,0.872,0.046,-0.194
0.149,0.785,0.066,-0.5093
0.125,0.775,0.1,-0.1779
0.236,0.764,0.0,-0.4019
0.0,0.92,0.08,0.3723
0.072,0.928,0.0,-0.555
0.0,1.0,0.0,0.0
0.184,0.641,0.175,-0.296
0.187,0.748,0.065,-0.525
0.0,0.75,0.25,0.7469
0.137,0.863,0.0,-0.7351
0.0,1.0,0.0,0.0
0.179,0.723,0.098,-0.4588
0.0,0.842,0.158,0.4939
0.0,1.0,0.0,0.0
0.0,0.847,0.153,0.5574
0.0,0.925,0.075,0.3612
0.0,1.0,0.0,0.0
0.066,0.741,0.193,0.5859
0.164,0.836,0.0,-0.6037
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.327,0.587,0.086,-0.8934
0.0,1.0,0.0,0.0
0.143,0.714,0.143,0.0
0.0,0.82,0.18,0.6692
0.0,0.625,0.375,0.5859
0.0,0.938,0.062,0.1531
0.0,0.786,0.214,0.872
0.0,1.0,0.0,0.0
0.102,0.756,0.141,0.3818
0.129,0.796,0.075,-0.3182
0.092,0.815,0.094,0.0258
0.069,0.656,0.275,0.9219
0.0,1.0,0.0,0.0
0.11,0.844,0.046,-0.4854
0.046,0.905,0.049,0.0341
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.045,0.834,0.122,0.5837
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.055,0.945,0.0,-0.296
0.057,0.87,0.072,0.1779
0.173,0.827,0.0,-0.7717
0.0,0.932,0.068,0.4019
0.167,0.833,0.0,-0.25
0.206,0.794,0.0,-0.5972
0.097,0.903,0.0,-0.4404
0.167,0.787,0.045,-0.7351
0.137,0.641,0.222,0.4019
0.227,0.49,0.283,0.1197
0.138,0.862,0.0,-0.4215
0.189,0.676,0.135,-0.3832
0.408,0.5,0.092,-0.5859
0.108,0.741,0.15,0.2846
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.1,0.9,0.0,-0.6759
0.06,0.893,0.047,-0.1489
0.0,0.956,0.044,0.2235
0.0,1.0,0.0,0.0
0.267,0.699,0.034,-0.875
0.0,0.82,0.18,0.7845
0.0,0.825,0.175,0.5574
0.215,0.785,0.0,-0.6249
0.253,0.698,0.049,-0.8689
0.0,1.0,0.0,0.0
0.0,0.76,0.24,0.6571
0.025,0.924,0.052,0.3612
0.058,0.718,0.223,0.8176
0.057,0.874,0.069,0.1469
0.082,0.879,0.039,-0.34
0.096,0.711,0.193,0.4404
0.318,0.6,0.082,-0.9005
0.405,0.595,0.0,-0.6221
0.054,0.831,0.115,0.1306
0.142,0.786,0.072,-0.4939
0.237,0.615,0.148,-0.8422
0.106,0.725,0.169,0.0258
0.0,0.845,0.155,0.7003
0.071,0.929,0.0,-0.0772
0.084,0.822,0.094,0.1343
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.107,0.729,0.164,0.296
0.0,0.86,0.14,0.5267
0.0,0.956,0.044,0.2732
0.073,0.76,0.167,0.4756
0.08,0.72,0.2,0.8074
0.0,0.781,0.219,0.6369
0.0,1.0,0.0,0.0
0.139,0.861,0.0,-0.2732
0.1,0.588,0.311,0.7269
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.143,0.857,0.0,-0.5423
0.162,0.838,0.0,-0.4019
0.0,1.0,0.0,0.0
0.092,0.758,0.149,0.1027
0.093,0.907,0.0,-0.68
0.0,0.777,0.223,0.8415
0.0,1.0,0.0,0.0
0.264,0.736,0.0,-0.5096
0.068,0.932,0.0,-0.0258
0.243,0.701,0.056,-0.8979
0.0,1.0,0.0,0.0
0.0,0.644,0.356,0.8074
0.0,1.0,0.0,0.0
0.0,0.784,0.216,0.7717
0.222,0.778,0.0,-0.5719
0.118,0.882,0.0,-0.6249
0.149,0.851,0.0,-0.8413
0.144,0.719,0.137,-0.0943
0.0,1.0,0.0,0.0
0.15,0.733,0.117,0.0258
0.047,0.838,0.115,0.5106
0.0,1.0,0.0,0.0
0.134,0.799,0.067,-0.2716
0.233,0.767,0.0,-0.7717
0.0,0.847,0.153,0.4404
0.053,0.829,0.118,0.4497
0.04,0.868,0.091,0.3151
0.148,0.638,0.214,0.2263
0.0,0.849,0.151,0.5994
0.0,1.0,0.0,0.0
0.0,0.947,0.053,0.1154
0.157,0.843,0.0,-0.5918
0.14,0.787,0.073,-0.2942
0.054,0.772,0.173,0.6908
0.054,0.833,0.113,0.296
0.0,0.951,0.049,0.2732
0.0,0.661,0.339,0.8834
0.0,0.788,0.212,0.3612
0.167,0.833,0.0,-0.5859
0.052,0.948,0.0,-0.321
0.055,0.849,0.096,0.2023
0.0,1.0,0.0,0.0
0.262,0.738,0.0,-0.5994
0.0,1.0,0.0,0.0
0.32,0.5,0.18,-0.4215
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.157,0.843,0.0,-0.6705
0.0,0.853,0.147,0.7227
0.187,0.643,0.17,-0.3182
0.069,0.931,0.0,-0.4767
0.0,0.916,0.084,0.4927
0.069,0.779,0.152,0.5994
0.0,1.0,0.0,0.0
0.0,0.941,0.059,0.4291
0.236,0.764,0.0,-0.721
0.041,0.865,0.094,0.296
0.107,0.763,0.13,0.1994
0.0,0.826,0.174,0.6908
0.0,1.0,0.0,0.0
0.142,0.807,0.051,-0.7344
0.179,0.786,0.035,-0.7783
0.178,0.763,0.059,-0.6908
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.054,0.946,0.0,-0.3182
0.14,0.86,0.0,-0.4404
0.0,0.735,0.265,0.3818
0.155,0.774,0.071,-0.4939
0.068,0.89,0.041,-0.296
0.0,0.846,0.154,0.4767
0.0,0.928,0.072,0.4767
0.0,0.899,0.101,0.2023
0.055,0.762,0.182,0.6705
0.0,0.702,0.298,0.9118
0.0,1.0,0.0,0.0
0.073,0.812,0.115,0.128
0.169,0.781,0.05,-0.7506
0.086,0.857,0.057,-0.296
0.0,0.906,0.094,0.4019
0.0,1.0,0.0,0.0
0.094,0.906,0.0,-0.3818
0.059,0.941,0.0,-0.296
0.063,0.847,0.09,0.25
0.375,0.625,0.0,-0.7184
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.097,0.903,0.0,-0.4588
0.0,0.92,0.08,0.296
0.0,0.823,0.177,0.8225
0.171,0.829,0.0,-0.5423
0.07,0.93,0.0,-0.3612
0.169,0.688,0.143,-0.128
0.164,0.764,0.072,-0.4336
0.0,1.0,0.0,0.0
0.029,0.868,0.104,0.4701
0.112,0.782,0.105,-0.0516
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.183,0.817,0.0,-0.7579
0.0,0.856,0.144,0.4939
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.077,0.862,0.061,0.0772
0.0,1.0,0.0,0.0
0.115,0.756,0.129,0.4215
0.159,0.841,0.0,-0.5994
0.216,0.665,0.118,-0.743
0.0,1.0,0.0,0.0
0.054,0.873,0.073,0.2023
0.0,1.0,0.0,0.0
0.069,0.844,0.087,0.1531
0.0,0.806,0.194,0.7184
0.31,0.69,0.0,-0.93
0.088,0.807,0.105,0.128
0.0,1.0,0.0,0.0
0.179,0.821,0.0,-0.8271
0.0,0.773,0.227,0.8126
0.0,0.845,0.155,0.3382
0.235,0.703,0.062,-0.7845
0.148,0.758,0.095,-0.34
0.091,0.909,0.0,-0.4767
0.263,0.551,0.186,0.0836
0.0,0.795,0.205,0.8531
0.0,0.949,0.051,0.101
0.045,0.83,0.125,0.5106
0.0,1.0,0.0,0.0
0.333,0.667,0.0,-0.8402
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.722,0.278,0.4019
0.16,0.689,0.151,-0.0941
0.091,0.909,0.0,-0.4215
0.072,0.886,0.042,-0.34
0.0,0.878,0.122,0.2023
0.0,1.0,0.0,0.0
0.068,0.905,0.026,-0.4404
0.073,0.927,0.0,-0.3182
0.0,1.0,0.0,0.0
0.209,0.791,0.0,-0.675
0.168,0.706,0.126,-0.2103
0.396,0.604,0.0,-0.8693
0.0,0.875,0.125,0.6124
0.0,1.0,0.0,0.0
0.151,0.588,0.261,0.3182
0.185,0.815,0.0,-0.6124
0.166,0.744,0.09,-0.4588
0.298,0.665,0.036,-0.9325
0.131,0.805,0.064,-0.3818
0.082,0.75,0.168,0.4166
0.0,0.735,0.265,0.9246
0.0,0.934,0.066,0.4404
0.177,0.67,0.153,-0.128
0.0,0.802,0.198,0.6369
0.091,0.909,0.0,-0.3818
0.157,0.778,0.065,-0.6162
0.059,0.775,0.165,0.6395
0.0,1.0,0.0,0.0
0.0,0.882,0.118,0.3818
0.182,0.818,0.0,-0.8442
0.134,0.866,0.0,-0.34
0.0,0.806,0.194,0.5574
0.071,0.929,0.0,-0.1531
0.0,1.0,0.0,0.0
0.0,0.941,0.059,0.296
0.138,0.862,0.0,-0.6523
0.0,0.802,0.198,0.8228
0.113,0.887,0.0,-0.3182
0.073,0.927,0.0,-0.3182
0.0,0.774,0.226,0.87
0.246,0.68,0.074,-0.7783
0.13,0.81,0.06,-0.4588
0.188,0.812,0.0,-0.7003
0.118,0.882,0.0,-0.4588
0.0,1.0,0.0,0.0
0.0,0.936,0.064,0.0772
0.0,0.939,0.061,0.3802
0.128,0.774,0.098,-0.1823
0.0,0.917,0.083,0.4404
0.0,0.882,0.118,0.4939
0.0,1.0,0.0,0.0
0.089,0.911,0.0,-0.3818
0.0,0.911,0.089,0.5574
0.201,0.594,0.205,-0.2103
0.224,0.672,0.104,-0.7506
0.0,0.929,0.071,0.3321
0.0,0.833,0.167,0.1027
0.0,0.872,0.128,0.6124
0.054,0.907,0.039,-0.1779
0.0,1.0,0.0,0.0
0.222,0.711,0.067,-0.7506
0.0,0.787,0.213,0.8122
0.095,0.853,0.052,-0.2263
0.0,0.838,0.162,0.4767
0.0,0.909,0.091,0.0258
0.055,0.77,0.175,0.7591
0.077,0.839,0.084,0.0516
0.095,0.905,0.0,-0.25
0.155,0.845,0.0,-0.8225
0.0,1.0,0.0,0.0
0.041,0.959,0.0,-0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.153,0.847,0.0,-0.743
0.296,0.671,0.034,-0.9229
0.027,0.785,0.188,0.802
0.0,1.0,0.0,0.0
0.0,0.764,0.236,0.8622
0.111,0.766,0.124,-0.34
0.0,0.935,0.065,0.3182
0.059,0.772,0.17,0.5574
0.179,0.655,0.167,-0.0516
0.0,1.0,0.0,0.0
0.065,0.935,0.0,-0.4019
0.0,0.856,0.144,0.4019
0.036,0.917,0.047,0.0971
0.135,0.865,0.0,-0.5994
0.097,0.85,0.053,-0.3612
0.234,0.562,0.204,-0.4404
0.041,0.959,0.0,-0.2263
0.154,0.771,0.075,-0.5256
0.0,0.828,0.172,0.3612
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.253,0.747,0.0,-0.8807
0.083,0.764,0.153,0.296
0.054,0.89,0.055,0.0085
0.322,0.678,0.0,-0.8988
0.132,0.746,0.123,-0.0516
0.272,0.728,0.0,-0.7964
0.148,0.795,0.057,-0.4588
0.19,0.81,0.0,-0.7003
0.303,0.697,0.0,-0.7269
0.064,0.743,0.193,0.5859
0.0,0.915,0.085,0.5574
0.0,0.716,0.284,0.9262
0.0,0.895,0.105,0.5267
0.14,0.81,0.05,-0.6249
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.913,0.087,0.4515
0.079,0.921,0.0,-0.2244
0.063,0.836,0.101,0.0772
0.0,1.0,0.0,0.0
0.0,0.781,0.219,0.6808
0.0,0.602,0.398,0.8979
0.246,0.754,0.0,-0.7579
0.0,0.832,0.168,0.836
0.27,0.683,0.047,-0.802
0.0,0.978,0.022,0.0258
0.035,0.817,0.148,0.7269
0.099,0.745,0.156,0.5319
0.257,0.743,0.0,-0.5423
0.06,0.87,0.071,0.1027
0.109,0.768,0.123,0.2023
0.107,0.818,0.074,-0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.091,0.909,0.0,-0.4215
0.179,0.821,0.0,-0.2411
0.0,1.0,0.0,0.0
0.0,0.893,0.107,0.6369
0.128,0.872,0.0,-0.4466
0.24,0.76,0.0,-0.8158
0.244,0.717,0.038,-0.9146
0.055,0.824,0.122,0.4019
0.119,0.769,0.112,0.2023
0.0,0.951,0.049,0.0772
0.096,0.8,0.104,-0.1531
0.065,0.707,0.228,0.6204
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.054,0.876,0.07,0.1531
0.314,0.686,0.0,-0.7506
0.057,0.853,0.09,0.128
0.0,0.866,0.134,0.5399
0.115,0.843,0.042,-0.4257
0.0,1.0,0.0,0.0
0.0,0.937,0.063,0.4019
0.0,1.0,0.0,0.0
0.292,0.619,0.088,-0.8807
0.0,0.903,0.097,0.4019
0.0,1.0,0.0,0.0
0.216,0.612,0.171,-0.0258
0.0,1.0,0.0,0.0
0.085,0.783,0.132,0.1356
0.073,0.758,0.169,0.5267
0.084,0.768,0.148,0.5574
0.0,1.0,0.0,0.0
0.062,0.938,0.0,-0.4019
0.0,0.674,0.326,0.6486
0.0,0.916,0.084,0.4144
0.181,0.819,0.0,-0.4767
0.22,0.78,0.0,-0.8481
0.0,0.828,0.172,0.7003
0.085,0.701,0.214,0.6542
0.149,0.611,0.24,0.6486
0.125,0.652,0.224,0.5423
0.287,0.666,0.046,-0.938
0.0,0.965,0.035,0.0258
0.045,0.791,0.164,0.7096
0.0,0.751,0.249,0.9118
0.135,0.865,0.0,-0.3919
0.054,0.602,0.344,0.8268
0.202,0.669,0.129,-0.7003
0.0,0.955,0.045,0.2263
0.0,0.911,0.089,0.5574
0.277,0.606,0.116,-0.8694
0.15,0.782,0.068,-0.5994
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.78,0.22,0.8748
0.085,0.87,0.046,-0.4215
0.0,0.763,0.237,0.4767
0.136,0.826,0.037,-0.7003
0.141,0.795,0.064,-0.6858
0.209,0.462,0.328,0.5992
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.158,0.842,0.0,-0.7717
0.0,1.0,0.0,0.0
0.0,0.853,0.147,0.7096
0.0,0.927,0.073,0.3182
0.081,0.919,0.0,-0.5574
0.237,0.616,0.147,-0.2263
0.115,0.742,0.143,0.2716
0.091,0.803,0.106,-0.1027
0.0,1.0,0.0,0.0
0.0,0.741,0.259,0.4215
0.154,0.846,0.0,-0.6249
0.079,0.79,0.131,0.128
0.066,0.789,0.145,0.2732
0.0,0.883,0.117,0.5321
0.171,0.745,0.084,-0.6908
0.0,0.75,0.25,0.6124
0.116,0.731,0.153,0.3535
0.071,0.871,0.059,-0.128
0.0,1.0,0.0,0.0
0.076,0.924,0.0,-0.2263
0.0,1.0,0.0,0.0
0.192,0.776,0.032,-0.8422
0.0,0.923,0.077,0.3612
0.0,1.0,0.0,0.0
0.048,0.665,0.287,0.8885
0.0,0.838,0.162,0.4767
0.059,0.781,0.16,0.6511
0.344,0.656,0.0,-0.743
0.12,0.71,0.169,0.4019
0.0,1.0,0.0,0.0
0.0,0.917,0.083,0.4404
0.0,1.0,0.0,0.0
0.048,0.8,0.152,0.6369
0.229,0.771,0.0,-0.8807
0.0,1.0,0.0,0.0
0.0,0.844,0.156,0.6953
0.0,0.93,0.07,0.2732
0.135,0.711,0.155,0.0276
0.234,0.766,0.0,-0.7003
0.09,0.653,0.257,0.6828
0.173,0.762,0.065,-0.7003
0.084,0.916,0.0,-0.296
0.076,0.924,0.0,-0.1027
0.0,0.882,0.118,0.0516
0.117,0.815,0.067,-0.4263
0.079,0.87,0.051,-0.1779
0.777,0.223,0.0,-0.9169
0.095,0.813,0.092,-0.0258
0.247,0.753,0.0,-0.7845
0.0,1.0,0.0,0.0
0.0,0.899,0.101,0.5859
0.044,0.887,0.069,0.25
0.0,1.0,0.0,0.0
0.0,0.89,0.11,0.2732
0.044,0.927,0.03,-0.2003
0.13,0.87,0.0,-0.5574
0.0,1.0,0.0,0.0
0.174,0.718,0.108,-0.5719
0.248,0.667,0.085,-0.7003
0.095,0.905,0.0,-0.2732
0.116,0.695,0.189,0.2263
0.163,0.837,0.0,-0.7506
0.038,0.819,0.143,0.7184
0.152,0.848,0.0,-0.5267
0.0,0.892,0.108,0.6249
0.0,0.836,0.164,0.7096
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.852,0.148,0.3818
0.0,1.0,0.0,0.0
0.0,0.93,0.07,0.5106
0.0,1.0,0.0,0.0
0.0,0.915,0.085,0.3818
0.055,0.945,0.0,-0.3621
0.054,0.835,0.111,0.4019
0.04,0.903,0.057,0.2148
0.0,0.909,0.091,0.2716
0.088,0.784,0.128,0.4019
0.046,0.775,0.18,0.765
0.274,0.726,0.0,-0.7506
0.0,0.916,0.084,0.5106
0.052,0.918,0.031,-0.2263
0.0,0.922,0.078,0.3182
0.048,0.658,0.295,0.872
0.0,1.0,0.0,0.0
0.103,0.861,0.036,-0.5834
0.14,0.787,0.073,-0.2942
