followers_count,following_count,tweet_count,listed_count
335531,989,116360,1389
8368,2742,14150,107
25556148,11,24081,18002
2431312,616,30298,8173
245883,225220,228279,2726
42668,341,2097,986
152605,200,17368,1371
8930644,67764,230460,70157
4702769,790,278971,30207
214112,36,91511,761
50762,4284,52136,661
871735,4314,208107,785
2688220,481,18801,6316
36490667,18,345838,131157
986733,7500,47086,8152
9103668,1857,338242,50539
278919,575,6711,490
1226808,408,7878,3249
15965,19,8616,590
56418,174,2443,1063
795168,7357,228164,14222
9691,1481,250861,108
3692248,406,1262655,26126
103427,408,7221,686
2129301,1316,328108,11724
9103469,1857,338242,50538
888116,163,35921,10106
17865888,5137,390396,62231
476602,10,8871,173
1934220,2559,31940,355
312503,927,45256,1664
20318,21093,44639,19
3912891,4,12080,2067
492728,2108,149401,6342
474636,85,1680,113
10825,39,16343,34
4365822,296,1014742,29070
17064000,14,937552,14165
34250,992,102473,343
744930,28,4019,198
8465,123,44669,108
15570280,1471,20634,23992
58079831,1104,373317,154347
1995013,22484,15411,9442
582469,2006,14537,3259
58079831,1104,373317,154347
13907987,93,491771,48742
47196,67,5840,496
10162762,336,544163,21931
6044,5119,5862,5
228584,443,5540,747
113466,95,2071,263
58080647,1104,373317,154338
2229627,0,11211,13164
145268,9255,198355,1415
4223123,675,147933,2913
657442,1593,69187,10061
738162,1466,103568,6402
40112237,402,129562,60001
8930645,67764,230460,70157
189803,505,4643,476
11126146,566,40148,3269
612903,2123,450311,1469
315367,39399,50269,934
7769430,23,522619,30029
935555,17,121571,8191
5908366,300,17915,22471
25556148,11,24081,18002
228680,171,6483,1119
34177440,48,8198,39074
144630,5053,116020,344
425181,204,18557,1415
90252,1000,25848,1012
764,1248,2611,27
19026076,523,392544,105845
4365823,296,1014742,29070
1048368,401,42111,362
165965,9551,75701,3478
100083,85264,67569,51
25519,770,8612,48
708459,996,25540,4269
36490676,18,345838,131157
1405199,6797,347234,9399
7121046,131,31991,1910
196326,823,4122,532
6919483,0,557737,6103
4365823,296,1014742,29070
293546,1324,10859,1219
977764,221,70568,3407
144309,1831,18764,228
111386,1953,59661,1657
9103669,1857,338242,50539
2743037,1290,238741,9882
721865,10819,64186,8458
106447,7809,76046,1587
7770757,240,304787,55982
17475894,488,384871,65508
1999030,3261,51366,21542
2229673,0,11211,13163
10124,935,15208,379
425727,641,22838,3489
19840000,1065,371726,125455
67317,1093,82808,669
3933934,7058,432819,35574
48339,919,45359,1008
432645,25,2433,1854
3461,718,45414,15
77726,1529,225422,532
841,604,7915,8
8245622,1391,797202,66401
284620,1310,106379,485
7406139,430,13029,24647
87572,32864,109367,259
2499784,4433,113915,10645
1149660,98,3023,4010
3692248,406,1262655,26126
159,453,2733,1
293546,1324,10859,1219
4702708,790,278971,30206
8930646,67764,230460,70157
302082,183,11592,1551
260374,688,9936,836
1625,3022,30364,5
1274991,1550,240779,9161
257417,905,2285,3837
203720,1423,272250,668
206980,134,6038,624
1548449,114,30327,688
1554234,5457,45541,482
450660,1746,21042,1953
242643,965,20171,1539
2956706,8,1206,7096
7965318,2027,148063,17276
2306,1463,4231,73
19320,147,27315,316
42486,3133,18418,66
61416,272,17562,1464
3144007,33,6901,7246
58079845,1104,373318,154347
867176,483,24692,2566
3539909,1816,1067715,6341
257864,1851,86851,4896
1179418,488,256611,6316
239450,1010,5518,2823
588740,110,92922,1030
6408,2544,357015,31
10015,7489,11400,0
9103669,1857,338242,50539
58079845,1104,373318,154347
476375,1462,278583,4366
295500,1298,17160,1687
4365825,296,1014742,29070
428057,19589,212201,498
2795720,814,55788,12031
396072,178,8621,3486
107475,81,15655,528
8655,9521,61852,10
15923103,7,1369,11119
5296,356,8685,209
508103,2553,48586,2419
3086371,285,100566,11035
3692248,406,1262655,26126
140883,97,7038,1140
2036566,611,157806,20268
2229628,0,11211,13164
173312,845,24328,876
1548449,114,30327,688
50175,0,1576,31
2431312,616,30298,8173
301442,5220,30651,731
129435,4174,45395,1139
134114,4612,229051,551
126153,183,66208,234
327799,674,246827,3588
1074,113,105,3
5843885,10,18671,20184
99358,650,8162,1035
128656,1008,86296,1424
197028,1334,40173,1319
846799,29145,93910,3817
32060,527,8039,396
2524421,286,6153,15700
472323,612,32072,2633
282843,1391,139153,1780
1319173,791,81150,9475
325988,185,4860,146
5870093,329,4315,12027
25556148,11,24081,18002
1319173,791,81150,9475
4998753,255,32957,19800
1319157,791,81150,9475
247337,44212,82771,862
70695,36475,108021,85
1497,1035,76219,13
3194,243,4472,16
473232,18,175219,2112
2660327,10993,470443,20731
446508,13906,276696,2108
56889,1035,14672,1182
2473891,115,19190,2978
4061480,1035,7225,8388
58079851,1104,373318,154347
358438,690,16110,348
208391,185153,5187,354
1691843,5717,269096,18730
7769431,23,522620,30029
69863,1942,38308,585
641382,541,42000,11822
1071308,1579,16342,5957
71442,564,7348,541
18246,2214,20863,273
321597,90,2518,415
2669,235,137,8
626812,2538,299751,3282
1992628,5628,59467,15270
389056,50403,64372,5653
351,170,5849,0
20586100,279,6158,4569
480539,270,39315,311
7084,124,19271,21
18369,748,5587,141
414050,3553,126885,4492
2177914,24,25378,2546
3763,1348,2836,38
2140897,109,4873,8383
767547,907,309827,1726
13098,2716,10223,293
1883521,535,213161,5361
56149,6830,102705,912
184914,82,7651,5275
2897863,47,4150,7314
19363,3093,121188,452
539083,17492,157493,2915
95784,53210,73434,460
227802,2049,47467,6961
1605601,6712,64283,15341
7852648,1919,14987,12243
1455525,3474,53776,4045
47802,65,609,16
1367369,5996,40341,4520
17475899,488,384871,65508
881214,739,231666,6818
1546943,513,41116,2231
133490,1868,29699,900
3623440,6828,76021,33780
347,281,19276,3
1246547,802,81925,7319
58079857,1104,373318,154347
1540532,53,22252,3005
95320,73939,102437,92
2140937,109,4873,8386
917840,45110,123089,2904
550599,460,97934,4008
721855,10819,64186,8461
2788894,966,18895,8321
12616939,172,16558,7169
66870,1677,28018,1402
7769431,23,522621,30028
962942,3266,179537,5733
2897863,47,4150,7314
1590899,110,158958,9297
60500,18333,178385,361
9939,690,8055,126
4741916,912,374623,37013
6432,3550,22773,117
512835,344,8906,4563
47074,4508,5675,144
887685,133,329140,2535
2637,648,4463,79
13845,668,6632,270
15809112,6826,318208,104355
9040745,625,73101,8862
44477,0,6736,1078
8263119,36,199348,13776
4634381,1628,361494,43607
4365897,296,1014742,29069
35212,3422,27289,585
264,1382,6772,1
7769431,23,522621,30028
881214,739,231666,6818
3762360,1,122715,4975
8154952,1643,45143,17706
1224301,383,14064,746
142290,2900,312753,1919
2660331,10993,470444,20731
2961765,360,32282,18621
356206,4519,408719,1878
31059,3434,11109,47
25160869,1218,853718,133992
290157,3956,20844,5054
7077742,515,9627,19889
58079864,1104,373318,154347
8350837,1061,975332,8227
314939,9708,144060,245
3155,1831,5399,92
115254,948,36587,115
846799,29145,93910,3817
762368,301,271985,3712
52642,18761,33424,219
3141,4997,35083,6
190297,731,13668,1253
628077,6245,57921,6718
1557774,8,48221,472
48308729,500,31858,12925
10473611,1060,746386,69132
202749,872,37538,132
4702770,790,278971,30207
60258,1544,20634,373
161301,1179,69631,3508
105871,686,76540,2780
204397,3829,379004,1599
3144044,33,6901,7246
4439,757,12423,28
2066586,1519,307400,833
1244742,233,170845,15592
5826,389,37149,9
4717136,717,399896,5173
22926,3202,11118,830
935590,17,121571,8191
7769431,23,522621,30028
33641,4561,23330,463
176005,119305,444530,184
52407,2642,32292,1413
1732020,1540,32568,5277
6919485,0,557737,6103
4381653,338,211871,21974
392,446,2477,2
9103426,1857,338242,50539
4975,3639,16121,177
883533,794,250982,4359
34177568,48,8198,39076
816221,692,9558,239
1060920,474,188924,8369
1177858,79,6740,566
109383,999,4714,3343
425195,1263,22055,2412
52927896,877,471449,215310
7789,647,10616,86
1811253,9076,32911,6078
512458,173,1873,1347
690,786,693,37
4412205,459,5725,10316
6259663,670,775474,8853
671812,1,31174,402
58186,2605,68973,141
488172,5998,22508,1909
84994,1415,7929,566
524750,463,55977,522
72509,962,84399,419
1774229,15,549648,1287
319003,463,79919,2525
131934684,583332,16474,221703
17257,1508,39117,529
85510,3788,81370,1185
127319,4687,92481,151
195269,20,40775,195
61807,2299,35533,1264
19160011,1713,426920,106523
5843889,10,18671,20184
757948,1426,7815,2988
20952,22930,89733,21
453752,31175,126793,1409
18767,755,34251,118
174650,1597,30902,605
3411091,24094,22784,14493
343924,979,4635,1080
13907995,93,491771,48741
155377,17222,164446,2358
513980,640,229538,4797
499955,2484,56838,4464
66254,38340,33791,419
237758,42914,203201,1178
5908368,300,17915,22471
12804151,6,7380,16040
240697,325,8619,1712
111394,1953,59661,1657
36686,967,21547,878
513636,29987,227086,2236
9103427,1857,338242,50539
462682,2195,24255,1551
1274076,1275,33656,10117
13603,38,8333,63
53307,52292,137444,80
7406139,430,13029,24647
2551175,4460,35134,8546
17475967,488,384871,65509
761133,2838,26050,5176
4365828,296,1014742,29070
278836,378,36476,2221
6259645,670,775474,8854
541296,1003,13601,1865
221,326,13819,1
323918,506,7170,3103
34904,1796,9294,235
721856,10819,64186,8461
4223141,675,147933,2913
35867,230,21590,78
58733,1855,92739,1552
19159627,1713,426920,106522
55969,10182,71043,1314
6039769,244,1021823,6580
262122,503,106022,338
2940,3,113,15
33814,11966,21363,319
116728,561,11456,1530
114814,3020,33294,916
6673709,142,6919,15370
87283,2697,7258,1010
11248370,1752,69345,35078
964897,188,375262,7700
226752,2097,9725,2109
2660339,10993,470444,20731
15460,2157,24504,69
319003,463,79919,2525
425206,1263,22055,2413
1073,105,24218,0
8263135,36,199348,13776
23326,533,11728,164
111386,1953,59661,1657
47808,1829,9371,532
803811,1087,485321,10561
1817152,115,30451,12308
4378,4696,43875,5
80353,748,9960,2156
1283728,586,37916,7321
2299160,5782,88783,7478
377108,811,262418,7781
271194,7292,93437,1620
943457,2938,86812,1940
452442,420,14055,326
328948,600,13206,311
73032,2356,20813,1080
246435,451,21542,1571
6657,983,91359,65
161365,2312,28190,3965
8621851,590,335412,55928
7288313,297,467378,13306
58079876,1104,373319,154347
61257,1164,20206,1511
15570286,1471,20634,23992
553380,1192,37999,6502
17064003,14,937552,14165
410678,914,14691,1362
4686031,427,305402,7599
6698,479,11388,102
262991,732,4784,2996
469105,6790,40522,3203
90252,1000,25848,1012
772772,8937,76666,2067
42939,4115,10996,1569
4365829,296,1014742,29070
12290547,74,229420,14000
88457,93,10998,867
278204,271,8595,1203
270380,98593,47686,1363
58079875,1104,373319,154347
1829,494,2162,39
252768,1766,9016,101
4179048,692,42535,3458
63058804,121,77789,193054
987,1466,23215,0
16166,13229,69081,512
326767,236515,2125,873
387748,1879,128544,613
34177581,48,8198,39076
1803,5000,271204,86
58080691,1104,373319,154338
641383,541,42000,11822
76855,743,12053,518
152025,472,208553,4332
1450982,5995,37054,19794
2229675,0,11211,13163
96389,0,2633,283
1982590,368,667328,8578
1218895,27637,239161,5007
963053,3267,179537,5735
17475971,488,384871,65509
121553,2521,79044,488
11610,12098,118205,43
158185,642,11367,854
13550,4331,18205,406
891,34,110224,166
1139905,418,253556,12119
75515,1037,58603,2156
84145,333,75459,745
11248382,1752,69345,35078
1236977,353,101103,7551
141584,157,4880,499
713156,3096,55468,6338
11248382,1752,69345,35078
2229629,0,11211,13164
8245752,1391,797203,66402
8577,1828,7829,152
10396,59,6281,20
425195,1263,22055,2412
22733,123,822,391
36490710,18,345838,131157
377902,867,23437,7467
1599,1439,75881,7
4861,380,4851,52
19612,897,13988,699
18615,2785,7143,603
7965319,2027,148063,17276
350083,1241,62994,1910
703745,822,5242,1558
148823,54251,34958,271
7965319,2027,148063,17276
59555,1953,69407,859
20065,839,42005,143
5908367,300,17915,22471
2074862,142,132338,17338
1645958,83,3197,387
71397,5177,121784,746
19160016,1713,426920,106522
146770,1717,124777,1560
940300,250947,21219,2592
32568,23352,1436209,487
1148397,3125,199937,7466
302716,3121,11809,2209
13908003,93,491771,48741
2140937,109,4873,8386
25956,178,8525,21
945238,1999,55296,4439
87076,2789,14736,755
4365830,296,1014742,29070
1566671,82,143533,5654
50013380,3,37975,146704
425195,1263,22055,2412
8350843,1061,975334,8225
15437,689,323015,66
19840005,1065,371727,125454
25556147,11,24081,18002
330929,1805,229049,855
7769415,23,522621,30022
6643,6606,49834,15
4365830,296,1014742,29070
88147,2919,37526,2929
19573122,1230,2980,11662
671814,1,31174,402
9103432,1857,338242,50539
16496,1176,58847,322
762377,301,271985,3711
4500906,587,148488,12429
448099,4819,56663,7232
8350843,1061,975334,8225
58079887,1104,373319,154347
41856,932,32450,444
278188,278,8928,2856
881214,739,231666,6818
596065,38047,11605,385
2177935,24,25378,2545
2825210,21,1331,1017
23995,24422,54624,36
102223,1209,42962,1175
44153,10221,30274,1004
14719,2281,12898,565
16331,901,46143,376
135060,585,80435,523
3933938,7058,432820,35574
6083,5966,9832,59
1236943,353,101103,7551
387016,18,6004,105
7769437,23,522621,30028
708460,996,25541,4269
58079889,1104,373319,154347
674982,10179,10539,5402
1548448,114,30327,688
167441,306,10256,119
269331,2487,41385,3232
173145,374,18530,1178
126155,183,66208,234
1224305,383,14064,746
16682089,0,7701,9702
319003,463,79919,2525
1224305,383,14064,746
1236943,353,101103,7551
2844875,6,28018,10300
254326,711,13143,1508
61830,879,65840,2370
7965318,2027,148063,17276
2229629,0,11211,13164
3933939,7058,432820,35574
488172,5998,22508,1909
18611,1361,11046,627
17475907,488,384871,65508
1883522,535,213162,5361
888111,163,35921,10109
110790,2678,78869,631
1501854,646,24313,12867
524911,7530,39490,4136
301375,351,602879,4047
15809119,6826,318208,104354
3411095,24094,22784,14493
297479,56376,111003,5498
105162,90,6296,233
1269963,7912,41907,9196
15640,90,268,83
135869,1639,62032,174
99,228,64,0
721852,10819,64186,8461
10907,2166,22191,189
1745,345,542,10
3622277,1519,88882,8554
1535082,27,22828,960
186608,5506,18164,1852
55754,199,5935,580
1847706,149,3884,1393
8621855,590,335412,55928
77378,12224,27303,362
3692248,406,1262656,26126
4998787,255,32958,19800
191548,1025,5855,3099
4381658,338,211872,21974
4653452,162,12345,835
92676,1146,95873,495
41863,12281,89110,518
319840,1713,143126,926
9103433,1857,338242,50539
183760,2357,60288,415
1349225,5916,4944,1384
3638263,409,901206,4732
811688,6280,29664,8555
12986456,3725,13739,25182
671814,1,31174,402
325968,5928,353926,2497
17064005,14,937552,14165
140883,97,7038,1140
154039,1199,15467,4092
4622,3184,18165,119
2229629,0,11211,13164
756907,12528,31024,1074
4088940,140,7172,1336
2473896,115,19190,2978
4386936,2545,16056,17251
144975,2164,34698,1543
621776,3592,161849,621
23954,2113,37395,451
1096246,187,58340,2455
423744,828,36832,1804
2093,539,4737,9
601428,49289,27797,3041
425182,204,18557,1415
116786,1750,6205,2252
4669006,853,496680,38246
7769437,23,522621,30028
319845,628,12101,723
1134996,391,46891,525
8976,4101,14019,75
93875,7032,49813,463
336034,2461,145347,8711
15570293,1471,20634,23992
297922,880,279226,2959
461742,1494,52260,4760
708450,996,25541,4269
4019,2631,9509,26
2683140,5531,19190,10945
52927502,877,471449,215302
1145148,10383,50749,3950
935589,17,121571,8191
181850,44,71713,1768
2229629,0,11211,13164
58079938,1104,373319,154347
1761341,195444,51377,5239
7965311,2027,148064,17273
34177625,48,8198,39076
319003,463,79919,2525
6115,705,7157,122
128871,2124,189123,1329
2001588,357,24368,12297
2844898,6,28018,10300
257866,1851,86854,4896
1590911,110,158959,9297
64246,3730,326663,81
10220756,1558,18151,23725
57797,1766,5999,560
11248735,1752,69345,35074
3234661,884,482246,20750
34379,4644,17336,1352
13908016,93,491771,48741
36164,1109,13128,1174
7077757,515,9627,19888
3411702,816,392437,2920
1892,185,8244,7
112130,1722,119498,73
8245648,1391,797204,66402
95081,246,7328,851
2897846,47,4150,7314
113848,1935,24283,258
3192238,298,21808,1279
345015,2325,18571,2324
8038861,833,189934,16832
4412246,459,5725,10316
11248465,1752,69345,35078
2149808,4,31216,1791
602415,245,4005,162
12025,636,5103,30
34004,9713,31389,88
7965327,2027,148064,17276
867177,483,24693,2566
17475919,488,384871,65508
262987,732,4784,2997
1656212,2988,32670,857
2431312,616,30298,8173
448589,1453,78138,6149
25556284,11,24081,17999
120798,128,9347,504
882110,7527,362493,7234
363050,1597,134272,2707
19397240,50,17214,3210
439525,1669,19586,3599
176330,325,38473,1760
54623,4838,29140,1937
302727,1771,33196,7259
6828,1959,33830,48
3849,4111,9553,80
4223164,675,147933,2913
7769444,23,522621,30028
67171,2284,65099,283
1981884,1000,575464,14400
1761342,195444,51378,5239
475302,479,7092,1952
2140936,109,4873,8386
738161,1466,103568,6402
588740,110,92922,1030
1246554,802,81925,7319
1707703,152,69165,7238
796670,558,263505,6098
455745,1487,94301,3987
512458,173,1873,1347
2459086,2443,21052,561
10473625,1060,746388,69135
882110,7527,362493,7234
14826,1778,26981,303
120259,2628,59239,595
53744,444,2934,895
12074,1076,5544,186
20586120,279,6158,4569
97517,6002,218696,922
237771,42935,203201,1178
367657,5649,99146,1364
1502165,347,317489,5517
176653,1129,27135,2891
1761342,195444,51378,5239
1752002,444,311106,26547
22054,941,65162,116
2934245,1618,49410,11711
353634,4,1222,3411
438048,975,10650,3106
13438,12,712609,572
8263208,36,199348,13776
1070211,1068,20121,1011
134466,4856,25796,1491
6788,122,4108,19
114247,2843,43211,217
4223110,675,147933,2911
16250,13669,60755,24
8621868,590,335412,55928
1487,1154,60569,6
921486,605,20804,2127
46116,5223,19923,631
18617,2785,7143,603
2431312,616,30298,8173
47617,3117,54411,452
3426494,21,12996,586
2939,848,19339,76
52927535,877,471449,215304
883065,397,25383,10112
230503,3929,292183,4958
12973,4867,4971,218
867177,483,24693,2566
124837,10203,87558,2461
1883521,535,213162,5361
1590893,110,158959,9294
40647,26572,283605,138
927351,3142,82133,2378
752835,2582,167627,2060
509768,1615,7584,3629
29401274,309,16315,5722
970,20,83,2
558887,33,139350,175
735713,5609,62995,4560
596066,38047,11605,385
19679256,732,16523,26800
671814,1,31174,402
70695,36475,108028,85
218204,1308,41657,598
8155065,1643,45143,17706
157873,2022,24545,1413
9516104,3552,60024,52534
238374,189,425378,1547
71678,67006,17128,246
1236942,353,101104,7551
13908023,93,491771,48741
40647,26572,283605,138
713533,1083,21221,278
111386,1953,59661,1657
2229630,0,11211,13164
1224310,383,14064,746
104022,6110,78989,1232
1270128,7912,41907,9200
7770780,240,304788,55979
1017116,1401,310131,6438
4223166,675,147933,2913
1724650,803,254456,13687
508110,2553,48586,2419
13338,10,17991,17
3095546,686,419443,21671
15809134,6826,318209,104350
599730,3993,267078,3273
58079971,1104,373319,154347
25556140,11,24081,18002
235786,720,13160,2282
7770781,240,304788,55979
3144029,33,6901,7243
220612,578,193929,826
1548451,114,30327,688
4655567,1044,113868,9150
1146,88,1969,1
10929,988,8973,156
75169,5540,43381,1793
13908023,93,491771,48741
5032,831,941,139
97357,317,55745,146
516643,399,5218,1158
1642424,500,17875,6036
2430852,1490,159487,21254
66058,1225,73484,608
2502,166,1101,5
400281,1076,7489,187
1274966,1550,240781,9159
139914,4524,37607,1572
3933939,7058,432832,35577
1319180,791,81150,9475
25160912,1218,853720,133991
4998849,255,32958,19800
5907618,929,377291,20034
7965329,2027,148064,17276
8245646,1391,797205,66402
433811,13567,22482,1568
58079980,1104,373319,154347
1691664,5717,269096,18730
1283733,586,37916,7321
17443,1209,3844,180
3343641,10480,257227,25475
155849,2783,314207,3303
1501827,366,160654,9376
18669,4788,20930,239
555221,1,33352,783
140,283,262,0
671843,1,31175,402
111386,1953,59661,1657
60515,635,15942,526
8245646,1391,797205,66402
468276,1184,28707,597
37225,132,2651,73
6610,2431,5183,59
1445440,3637,356237,2213
5908402,300,17915,22470
1319181,791,81150,9475
3418,129,961,2
14115,29,8593,101
1535778,3222,43541,9002
1815077,329,321498,1298
1761341,195444,51378,5239
69547,21316,70034,433
291774,1734,53283,3627
32380,202,4273,327
867177,483,24694,2566
3625,330,6201,7
1645972,83,3197,387
724,137,52,6
1680415,11,1231,4375
3692246,406,1262668,26126
3623358,6828,76021,33778
9098,1063,6389,43
15954,9085,354366,12
1187806,124,83962,13509
1319181,791,81150,9475
1501864,646,24313,12867
280961,252,19929,1828
11865,1372,7362,709
1293701,358,27515,9801
111394,1953,59661,1657
7769448,23,522621,30028
392434,35,7187,1202
17064008,14,937552,14165
2771980,3782,8044,7897
483269,300,10332,230
278838,378,36476,2221
333776,2134,5540,796
2660355,10993,470444,20730
24238,215,10317,326
261656,51817,10849,858
901736,375,15640,272
58079985,1104,373319,154347
44895,8556,47431,252
3059,533,6423,102
14046,555,7068,416
971465,65200,333088,3196
939481,1257,146552,4817
1302,987,19322,4
58079985,1104,373319,154347
1682,748,2377,39
175304,72,712,488
1943324,1182,19389,5085
1598830,1391,27502,5158
1375084,1026,382358,22888
7965329,2027,148064,17276
6327228,235,74695,23885
92901,6019,6460,748
588740,110,92922,1030
119330,3263,57466,718
11,43,32,0
8621871,590,335412,55928
81046,9722,97898,1705
172098,810,64545,1578
481860,382,118276,6792
7769430,23,522621,30022
5908372,300,17915,22471
371316,489,18588,5012
9103441,1857,338243,50539
7366,955,10443,159
2795633,814,55788,12033
2844904,6,28018,10300
3541890,2625,682729,2840
368069,671,48881,332
115909,2735,32378,1004
128144,338,47799,1519
19026092,523,392545,105839
13346,960,52417,49
7770786,240,304788,55979
1226830,408,7878,3247
395074,961,46187,2777
40925,954,25808,1367
500747,982,11022,862
548220,1108,23093,7964
57839,932,10888,250
28089,1771,24023,194
75062,1288,12059,323
11486322,720,153468,19903
253677,1069,246999,4537
1374789,1728,48081,9307
254323,711,13143,1508
8621871,590,335412,55928
16682005,0,7701,9702
121638,2188,9893,378
5909680,565,12458,18148
1269940,7912,41907,9200
8930653,67764,230461,70157
1566678,82,143534,5654
1177859,79,6740,566
7769449,23,522621,30028
1590894,110,158959,9294
8350855,1061,975334,8225
60907,1004,54371,2040
469962,548,33860,6840
25160915,1218,853720,133991
426067,3000,47429,1256
15461548,1200,84920,44125
10220759,1558,18151,23725
254046,3356,361049,236
13737066,369,273682,48186
288711,7636,63782,1867
230031,163391,26889,1530
716640,5516,50856,7263
77570,1126,97207,336
12486,11961,28021,11
140642,724,29677,858
8930653,67764,230461,70157
38,311,823,0
1274978,788,15937,6275
3144063,33,6901,7246
4153664,170,645498,1928
46569,8236,52946,450
1995048,22484,15411,9443
853,884,3991,28
28812,1984,63429,574
4702794,790,278971,30206
167332,42540,150022,175
1319181,791,81150,9475
52927570,877,471450,215304
254326,711,13143,1508
622987,670,154281,961
3638275,409,901206,4732
15630,10255,51665,20
168374,1533,7778,949
7406151,430,13029,24647
2743043,1290,238743,9882
1212276,424,77955,5469
85173,3727,128899,558
237661,6374,124544,1332
22560,969,17618,250
297480,56376,111003,5498
6919495,0,557738,6103
179598,332,20371,827
3643186,890,14615,3206
8350854,1061,975334,8225
7560,6594,53257,95
39665,3483,13906,108
3343642,10480,257227,25475
531873,3448,74598,2157
3846,108,438,115
1147,91,1835,36
11681,11878,159381,1
4156,316,1373,17
745013,237,145007,930
58080000,1104,373319,154347
36629,1806,8033,559
4998681,255,32957,19800
1591103,57148,78530,1406
187248,3466,40564,5477
144075,21699,85517,190
63058871,121,77789,193054
63058871,121,77789,193054
767547,907,309827,1726
23343,1308,8456,44
1179420,488,256613,6316
2130,330,1764,76
4365757,296,1014744,29069
101428,53,140084,3687
52927574,877,471450,215304
3039,3857,59496,10
9103442,1857,338243,50539
6100029,941,39854,15203
56411,8216,19189,1019
2642920,26,8118,1024
388148,1934,119854,8021
5546,463,3788,17
370,345,4091,0
190558,828,8930,1109
11266,1803,6751,755
52928051,877,471450,215312
54677,196,68319,324
738162,1466,103568,6402
257867,1851,86855,4896
7406152,430,13029,24647
387328,3878,18237,1347
7406152,430,13029,24647
42933,4591,78278,529
63383,6374,229597,451
7693,3906,26466,75
2431312,616,30298,8173
386855,2844,35442,278
331347,1182,486237,2064
1799138,3002,12960,9243
293547,1324,10859,1219
592958,3273,33195,6578
1999592,3465,191107,11942
5870120,329,4315,12032
127740,13343,128827,440
11723,11724,5432,3
20612,4227,22308,305
67238,2360,40750,829
58080009,1104,373319,154347
1319182,791,81150,9475
7769452,23,522621,30028
8499,237,2247,33
21571,1006,8454,289
58080010,1104,373319,154347
4702796,790,278971,30206
738162,1466,103568,6402
293547,1324,10859,1219
24158,1152,66564,153
489589,3000,6967,2452
212475,106,199538,1001
1535091,27,22828,960
428039,19586,212201,499
3933941,7058,432833,35577
25282489,226,32747,7201
368453,1104,34653,4362
178590,591,26519,925
6278,5025,18878,88
78663917,2431,32747,28630
111394,1953,59661,1657
1269940,7912,41907,9200
228684,171,6483,1119
756907,12528,31024,1074
708461,996,25541,4269
772849,8937,76666,2066
93179,258,4278,26
30315,2945,45623,260
262991,732,4784,2996
336900,2792,31667,3957
12505108,2324,23196,27801
425474,760,10259,737
63058876,121,77789,193054
57477,60084,210131,22
477,1428,3875,1
88332,7046,44781,1151
848804,98,426083,2216
74848,5718,46473,1045
57477,60084,210131,22
6259672,670,775474,8853
508269,2674,115908,5090
882115,7527,362493,7234
10623321,4623,19579,51615
73368,38,41005,530
938135,3788,83969,3650
2522539,1535,248818,8501
500697,661,164572,5643
81213,80087,75641,909
58080017,1104,373319,154347
20444,22000,10512,8
38060,4091,18332,993
25556144,11,24081,18002
177641,995,9814,2566
5093518,2193,522430,3227
943458,2938,86812,1940
1646056,83,3197,387
8245656,1391,797205,66403
94319,122,10671,540
17655,15757,28751,7
716837,1204,15620,2340
4998864,255,32958,19800
7769454,23,522621,30028
2262,385,15041,16
73462,28797,114964,83
52928069,877,471450,215312
222307,901,40149,893
1040680,215,745158,3418
3447,4613,70370,6
6749259,2,111318,2126
1236942,353,101104,7551
69414,603,116194,1266
363597,312,16728,1385
295296,1242,228478,4182
1492502,2651,18359,5168
7770792,240,304788,55979
2122622,1898,50414,16325
25160927,1218,853722,133991
4915116,3,56667,21725
60348,15669,101908,565
425196,1263,22055,2412
52927597,877,471450,215304
237771,42935,203201,1178
4915116,3,56667,21725
19159643,1713,426921,106522
134288,53725,51573,268
104024,6110,78989,1233
117975,576,8396,790
4153672,170,645498,1929
29404,1883,17503,616
3411106,24094,22784,14493
180619,3728,49207,564
81781,1648,9576,1008
44917,41314,31739,28
867176,483,24694,2566
344269,1005,30823,2520
111506,1828,217359,590
90255,1000,25848,1012
132511,31,5659,255
428038,19586,212201,499
1269940,7912,41907,9200
108681,2415,37056,355
333776,2134,5540,796
11953433,11,1844,12428
508269,2674,115908,5090
762384,301,271985,3711
129435,4174,45395,1139
3202,4988,24849,8
5000,356,66112,88
6673782,142,6919,15371
11335,11465,14413,3
437766,908,14577,3224
154039,1199,15467,4092
216437,5291,82871,409
161365,2312,28190,3965
176006,119305,444539,184
4887,647,7004,164
1639890,764,9598,4554
134013,2408,27488,2501
719491,1689,99399,5413
58813372,406,3879,122162
238280,244,93563,4799
2919,645,6197,26
7769456,23,522622,30028
3928,4680,22864,31
310177,4076,14237,4121
7769456,23,522622,30028
4702797,790,278971,30206
57316,49130,89805,73
758790,103,537930,2267
721853,10819,64186,8459
21694,300,8295,46
87197,5544,96884,75
335550,243,11723,569
33487,1533,51023,334
40875,4853,64315,84
4702797,790,278971,30206
150934,6209,13741,74
2699,4933,83951,39
41223,16714,26706,372
1717673,99,27992,694
43265,137,58345,452
6039774,244,1021823,6580
4365843,296,1014744,29070
94164,2377,23914,1171
21532,942,20192,306
3837972,549,15836,14141
8449,1191,4218,120
37471,3662,90293,168
154946,67331,100993,359
70226,1425,23199,1200
1236942,353,101104,7551
77560,7510,50826,571
4822589,565,183819,5538
293547,1324,10859,1219
71678,67010,17128,246
8621874,590,335412,55928
34177576,48,8198,39075
245877,1904,106898,458
